302.86894200935194, 193.95744111348995
302.86894200935194, 180.32320663811515
306.4305379539396, 197.36599973233342
306.4305379539396, 183.73176525695908
305.5401389677927, 176.91464801927168
309.9921338985273, 197.36599973233342
309.9921338985273, 185.4360445663806
313.553729843115, 193.95744111348995
313.553729843115, 183.73176525695908
315.3345278154088, 207.59167558886475
317.11532578770266, 193.95744111348995
318.8961237599965, 207.59167558886475
320.67692173229034, 193.95744111348995
322.4577197045842, 207.59167558886475
324.238517676878, 199.07027904175538
326.01931564917186, 214.40879282655214
328.0969132835147, 228.04302730192694
327.8001136214657, 207.59167558886475
331.6585092281024, 234.86014453961434
330.47131057990646, 221.22591006423954
333.43930720039623, 255.31149625267608
334.03290652449414, 238.2687031584578
337.0009031449839, 282.5799652034257
336.7041034829349, 267.24145141862937
335.813704496788, 255.31149625267608
338.4849014552288, 303.03131691648787
340.26569942752263, 330.29978586723746
340.26569942752263, 316.66555139186266
339.3753004413757, 292.805641059957
342.3432970618654, 345.07020654889357
341.15609841366955, 306.43987553533134
344.12409503415927, 364.385372055674
347.388891316698, 398.470958244111
347.388891316698, 384.8367237687362
346.4984923305511, 371.2024892933614
346.4984923305511, 360.9768134368305
349.4664889510408, 439.3736616702354
349.16968928899183, 422.33086857601666
349.16968928899183, 408.69663410064186
350.06008827513875, 395.06239962526706
353.02808489562847, 466.6421306209845
351.8408862474326, 453.0078961456097
351.8408862474326, 439.3736616702354
351.8408862474326, 425.7394271948606
351.8408862474326, 415.51375133832926
354.8088828679223, 500.7277168094215
354.51208320587335, 483.68492371520324
356.2928811781672, 521.1790685224837
355.4024821920203, 470.05068923982844
358.37047881251, 562.0817719486076
358.07367915046103, 545.0389788543894
358.07367915046103, 531.4047443790146
357.1832801643141, 507.5448340471089
359.85447712275493, 582.5331236616698
358.964078136608, 517.7705099036398
361.9320747570977, 609.8015926124194
361.63527509504877, 594.4630788276227
360.74487610890185, 568.898889186295
363.4160730673426, 630.2529443254816
365.4936707016854, 671.1556477516056
365.19687103963645, 654.1128546573873
365.19687103963645, 642.1828994914345
364.30647205348953, 616.6187098501068
368.7584669842241, 712.05835117773
368.7584669842241, 698.4241167023551
368.7584669842241, 684.7898822269804
367.8680679980772, 671.1556477516056
367.8680679980772, 660.9299718950747
370.83606461856687, 739.3268201284795
370.53926495651797, 723.9883063436828
372.3200629288118, 773.4124063169161
372.3200629288118, 759.7781718415413
374.39766056315455, 787.0466407922909
373.2104619149587, 746.1439373661665
375.8816588733995, 821.1322269807279
375.8816588733995, 807.4979925053531
374.99125988725257, 770.0038476980726
377.9592565077423, 862.034930406852
377.6624568456933, 844.9921373126335
377.6624568456933, 831.3579028372587
376.7720578595464, 797.2723166488217
378.55285583184025, 814.3151097430405
381.224052790281, 889.3033993576014
381.224052790281, 875.6691648822266
380.3336538041341, 862.034930406852
380.3336538041341, 851.8092545503209
383.00485076257485, 916.571868308351
383.00485076257485, 902.9376338329762
384.7856487348687, 943.8403372591004
384.7856487348687, 930.2061027837256
386.8632463692115, 958.6107579407565
388.6440443415053, 977.9259234475371
390.42484231379916, 1012.0115096359741
390.1280426517502, 994.9687165417556
391.90884062404405, 1032.462861349036
391.0184416378971, 981.3344820663808
393.6896385963379, 1046.0970958244109
392.79923961019097, 1018.8286268736613
392.79923961019097, 1008.6029510171304
395.7672362306807, 1073.3655647751602
395.4704365686317, 1058.0270509903637
394.5800375824848, 1032.462861349036
397.5480342029745, 1107.4511509635972
397.25123454092557, 1090.4083578693787
398.1416335270725, 1076.774123394004
400.81283048551325, 1121.0853854389718
400.81283048551325, 1107.4511509635972
400.81283048551325, 1093.8169164882224
404.3744264301009, 1121.0853854389718
404.3744264301009, 1109.155430273019
403.484027443954, 1097.2254751070661
406.4520240644437, 1148.3538543897214
406.15522440239477, 1131.311061295503
407.0456233885417, 1117.676826820128
409.71682034698244, 1175.6223233404708
409.71682034698244, 1161.9880888650962
409.71682034698244, 1150.0581336991431
408.8264213608355, 1134.7196199143466
411.49761831927634, 1189.2565578158456
413.2784162915702, 1175.6223233404708
413.2784162915702, 1163.692368174518
415.059214263864, 1185.8479991970019
416.84001223615786, 1168.8052061027834
418.91760987050066, 1196.073675053533
418.6208102084517, 1179.0308819593145
420.40160818074554, 1168.8052061027834
422.1824061530394, 1206.299350910064
422.1824061530394, 1192.6651164346893
422.1824061530394, 1179.0308819593145
423.9632041253332, 1161.9880888650962
424.85360311148014, 1175.6223233404708
425.74400209762706, 1151.762413008565
427.5248000699209, 1161.9880888650962
429.30559804221474, 1150.0581336991431
431.0863960145086, 1158.5795302462525
432.8671939868024, 1141.536737152034
434.64799195909626, 1155.1709716274088
436.4287899313901, 1168.8052061027834
436.4287899313901, 1143.2410164614557
438.20958790368394, 1156.8752509368305
440.28718553802673, 1196.073675053533
